code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
000001,平安银行,,,2.71,,,22053.22,43.09,,04-26
000002,万科A,,,2.4,,,38817.94,54.09,,04-25
000004,国农科技,,,1.01,,,4.46,-103.4,,04-28
000005,世纪星源,,,1.0,,,5914.59,-989.86,,04-28
000006,深振业A,,,4.49,,,3619.02,128.39,,04-22
000007,全新好,,,0.58,,,-503.44,-135.09,,04-28
000008,神州高铁,,,0.99,,,-9.96,-120.5,,04-21
000009,中国宝安,,,1.24,,,773.76,20.14,,04-29
000010,美丽生态,,,0.4,,,-39.5,-94.31,,04-29
000011,深物业A,,,1.18,,,-890.78,-6983.17,,04-20
000012,南玻A,,,2.49,,,4909.38,-8.71,,04-29
000014,沙河股份,,,3.73,,,2044.22,148.07,,04-26
000016,深康佳A,,,5.37,,,2529.15,23.13,,04-27
000017,深中华A,,,-3.79,,,-150.61,-51.94,,04-29
000018,神州长城,,,1.56,,,-384.27,9.15,,04-25
000019,深深宝A,,,1.33,,,260.66,930.04,,04-19
000020,深华发A,,,0.85,,,56.78,-179.81,,04-15
000021,深科技,,,4.03,,,8448.69,20.66,,04-25
000022,深赤湾A,,,3.5,,,15073.37,-13.82,,04-26
000023,深天地A,,,1.53,,,-799.05,152.66,,04-22
000025,特力A,,,1.03,,,12.78,-123.42,,04-15
000026,飞亚达A,,,2.16,,,487.86,547.87,,04-20
000027,深圳能源,,,3.84,,,15337.49,8.68,,04-29
000028,国药一致,,,1.43,,,2364.51,111.3,,04-18
000029,深深房A,,,1.05,,,397.43,-128.39,,04-25
000030,富奥股份,,,-5.74,,,-708.16,-0.38,,04-20
000031,中粮地产,,,2.54,,,2414.33,2.14,,04-19
000032,深桑达A,,,3.11,,,830.59,-39.35,,04-22
000033,*ST新都,,,1.34,,,77.66,80.42,,04-29
000034,神州数码,,,-1.45,,,-1420.63,-9.86,,04-27
000035,中国天楹,,,-12.59,,,-1244.89,277.45,,04-29
000036,华联控股,,,1.52,,,1593.86,-208.77,,04-27
000037,*ST南电A,,,2.8,,,632.37,-90.64,,04-21
000038,深大通,,,0.78,,,-237.89,-5394.89,,04-29
000039,中集集团,,,4.91,,,51776.61,-43.38,,04-26
000040,东旭蓝天,,,1.81,,,-1505.91,42.63,,04-29
000042,中洲控股,,,6.42,,,370.26,26.59,,04-28
000043,中航地产,,,2.74,,,1089.69,91.35,,04-24
000045,深纺织A,,,1.41,,,136.82,-47.33,,04-26
000046,泛海控股,,,3.41,,,3980.87,192.58,,04-27
000048,康达尔,,,0.18,,,159.05,43.83,,04-25
000049,德赛电池,,,1.18,,,577.62,20.22,,04-18
000050,深天马A,,,2.99,,,1350.04,16.83,,04-21
000055,方大集团,,,1.19,,,318.41,65.37,,04-22
000056,皇庭国际,,,0.87,,,-462.57,-550.08,,04-29
000058,深赛格,,,1.73,,,-2439.87,-484.89,,04-29
000059,华锦股份,,,2.54,,,2294.11,-65.17,,04-21
000060,中金岭南,,,3.59,,,11231.33,101.34,,04-15
000061,农产品,,,3.66,,,1102.02,18.9,,04-21
000062,深圳华强,,,4.55,,,1014.64,4.64,,04-29
000063,中兴通讯,,,10.58,,,3341.8,-85.5,,04-26
000065,北方国际,,,2.75,,,861.06,160.34,,04-20
000066,中国长城,,,3.57,,,3291.25,-67.12,,04-25
000068,华控赛格,,,2.56,,,-2715.07,-136.24,,04-19
000069,华侨城A,,,2.39,0.98,,2606.52,-18.6,,04-19
000070,特发信息,,,2.46,,,83.49,-111.58,,04-18
000078,海王生物,,,2.1,,,827.58,232.3,,04-25
000088,盐田港,,,2.83,,,14433.96,24.85,,04-26
000089,深圳机场,,,3.97,,,10336.36,17.28,,04-20
000090,天健集团,,,5.38,,,3446.94,593.81,,04-25
000096,广聚能源,,,2.38,,,845.99,-45.56,,04-25
000099,中信海直,,,2.42,,,1059.32,-14.43,,04-26
000100,TCL集团,,,1.84,,,-13031.76,-60.18,,04-28
000150,宜华健康,,,1.43,,,-771.01,287.64,,04-15
000151,中成股份,,,2.96,0.23,,201.66,4.8,,04-19
000153,丰原药业,,,2.3,,,237.05,-10.58,,04-27
000155,*ST川化,,,3.35,,,3243.41,103.66,,04-13
000156,华数传媒,,,-5.6,,,-837.69,50.78,,04-29
000157,中联重科,,,3.56,,,7195.21,1.85,,04-27
000158,常山股份,,,3.55,,,748.43,39.3,,04-29
000159,国际实业,,,3.1,,,562.12,-252.78,,04-15
000301,东方市场,,,2.96,,,1168.13,255.4,,04-22
000338,潍柴动力,0.33,,,,-0.05,10794.84,,,04-26
000400,许继电气,,,5.06,,,1363.71,-11.75,,04-28
000401,冀东水泥,,,2.26,,,57.83,-106.38,,04-21
000402,金融街,,,2.21,,,1373.11,150.58,,04-10
000403,ST生化,,,-0.21,,,-2103.8,152.42,,04-29
000404,华意压缩,,,1.45,,,-963.01,-16116.06,,04-22
000407,胜利股份,,,2.03,,,179.4,8.94,,04-25
000408,*ST金源,,,2.73,,,-1058.12,-1012.44,,04-29
000409,山东地矿,,,0.68,,,-219.57,-28.33,,04-29
000410,沈阳机床,,,3.12,,,1345.69,12.46,,04-15
000411,英特集团,,,0.73,,,209.23,-7.2,,04-26
000413,东旭光电,,,0.62,,,-2917.23,-2643.73,,06-30
000415,渤海金控,,,1.56,,,-1140.44,112.55,,04-29
000416,民生控股,,,1.6,,,1203.21,-77.64,,04-27
000417,合肥百货,,,3.68,,,1235.41,47.85,,04-25
000418,小天鹅A,,,3.23,,,1236.24,3.13,,04-22
000419,通程控股,,,3.66,,,594.11,-15.59,,04-18
000420,吉林化纤,,,3.13,-0.79,,-932.52,-191.77,,04-19
000421,南京公用,,,1.25,,,88.77,-79.35,,04-26
000422,湖北宜化,,,4.82,,,4537.73,37.96,,04-20
000423,东阿阿胶,,,2.56,,,3012.56,1.24,,04-29
000425,徐工机械,,,1.96,,,315.53,-108.83,,04-26
000426,兴业矿业,,,4.87,,,436.75,14.23,,04-20
000428,华天酒店,,,2.75,,,438.06,-21.58,,04-21
000429,粤高速A,,,2.93,2.69,,10325.76,25.09,,04-19
000430,张家界,,,0.77,,,-4395.32,620.64,,04-20
000488,晨鸣纸业,,,4.17,,,14389.66,-15.78,,04-21
000498,山东路桥,,,1.04,,,388.76,-56.64,,04-25
000501,鄂武商A,,,1.81,,,3102.98,13.79,,04-22
000502,绿景控股,,,1.71,,,234.77,-39.79,,04-18
000503,海虹控股,,,2.03,,,10650.93,1161.36,,04-26
000504,*ST生物,,,1.42,,,33.92,-71.92,,04-20
000505,*ST珠江,,,0.16,,,-1162.76,21.88,,04-28
000506,中润资源,,,0.81,,,-1296.99,2.26,,04-29
000507,珠海港,,,3.02,,,546.81,-18.62,,04-26
000509,华塑控股,,,0.49,,,-188.34,-153.4,,04-18
000510,金路集团,,,1.78,,,1128.07,-62.59,,04-24
000511,*ST烯碳,,,4.35,,,495.2,-76.53,,04-15
000513,丽珠集团,,,4.06,,,2937.38,-8.92,,04-21
000514,渝开发,,,1.58,,,159.71,181.37,,04-15
000516,国际医学,,,2.99,,,1371.38,26.98,,04-20
000517,荣安地产,,,-0.58,,,-1795.03,-2392.44,,04-29
000518,四环生物,,,0.97,,,42.33,-5.18,,04-20
000519,中兵红箭,,,2.64,,,1482.37,-387.58,,04-25
000520,长航凤凰,,,2.55,,,897.03,1.02,,04-22
000521,美菱电器,,,2.1,,,425.45,-53.98,,04-27
000523,广州浪奇,,,2.43,,,232.94,77.88,,04-25
000524,岭南控股,,,2.13,,,-768.38,-4.39,,04-20
000525,红太阳,,,2.2,,,687.47,-8.07,,04-20
000526,*ST紫学,,,1.71,,,1235.19,-405.42,,04-15
000526,紫光学大,,,1.71,,,1235.19,-405.42,,04-15
000528,柳工,,,3.58,,,7730.63,29.37,,04-20
000529,广弘控股,,,-1.26,,,-2907.62,-23.97,,04-29
000530,大冷股份,,,4.13,,,1800.85,-3.88,,04-27
000531,穗恒运A,,,2.78,,,3269.91,19.11,,04-20
000532,力合股份,,,1.57,,,445.17,60.56,,04-22
000533,万家乐,,,0.77,,,360.54,1505.18,,04-29
000534,万泽股份,,,2.66,,,207.47,-132.67,,04-22
000536,华映科技,,,-0.09,,,94.56,-0.86,,04-22
000537,广宇发展,,,0.95,,,-981.42,-204.16,,04-20
000538,云南白药,,,3.09,,,6864.41,37.04,,04-17
000539,粤电力A,,,3.24,,,22605.61,2.4,,04-29
000540,中天金融,,,0.47,,,381.5,777.69,,04-28
000541,佛山照明,,,6.58,2.3,,5426.27,-9.35,,04-19
000543,皖能电力,,,3.07,,,306.19,-72.48,,04-27
000544,中原环保,,,1.25,,,778.55,-15.69,,04-25
000545,金浦钛业,,,0.21,,,-977.99,292.74,,04-25
000546,金圆股份,,,1.24,,,-386.39,-68.36,,04-22
000547,航天发展,,,3.42,,,124.47,-88.83,,04-26
000548,湖南投资,,,2.58,,,187.17,-53.5,,04-28
000550,江铃汽车,,,3.23,,,22084.95,171.96,,04-26
000551,创元科技,,,2.54,,,1169.82,34.51,,04-27
000552,靖远煤电,,,0.85,,,1597.61,1356.48,,04-28
000553,沙隆达A,,,2.96,,,130.45,-31.98,,04-21
000554,泰山石油,,,1.76,,,1626.43,23.46,,04-29
000555,神州信息,,,-0.61,,,76.2,-152.12,,04-24
000557,西部创业,,,-1.87,,,-1124.14,33.99,,04-19
000558,莱茵体育,,,1.23,,,-442.37,-514.82,,04-27
000559,万向钱潮,,,1.64,,,4935.83,13.86,,04-19
000560,昆百大A,,,-0.12,,,469.93,-66.6,,04-21
000561,烽火电子,,,-1.64,,,-700.91,-1364.49,,04-29
000563,陕国投A,,,0.96,,,-22.04,-134.92,,04-28
000564,供销大集,,,2.16,,,648.48,42.17,,04-22
000565,渝三峡A,,,2.12,,,-89.38,-80.09,,04-20
000566,海南海药,,,1.06,,,679.02,4.82,,04-29
000567,海德股份,,,0.56,,,149.65,154.2,,04-25
000568,泸州老窖,,,1.95,,,10295.87,94.87,,04-12
000570,苏常柴A,,,2.46,,,1996.66,43.97,,04-26
000571,新大洲A,,,1.19,,,-942.71,-1602.51,,04-22
000572,海马汽车,,,1.56,5.95,,1999.43,-15.54,,04-19
000573,粤宏远A,,,3.13,0.05,,74.11,-69.79,,04-19
000576,广东甘化,,,1.44,,,508.81,-175.19,,04-25
000581,威孚高科,,,4.23,,,5637.79,-41.61,,04-21
000582,北部湾港,,,2.32,,,57.84,-85.82,,04-20
000584,友利控股,,,1.13,,,201.28,-54.7,,04-21
000585,东北电气,,,0.92,,,612.16,13.56,,04-28
000586,汇源通信,,,1.45,,,-969.22,-296.25,,04-22
000587,金洲慈航,,,0.07,,,-957.54,-4572.26,,04-18
000589,黔轮胎A,,,4.03,,,1428.61,162.27,,04-15
000590,启迪古汉,,,1.31,,,-325.55,-406.13,,04-29
000591,太阳能,,,3.06,,,319.9,-18.85,,04-15
000592,平潭发展,,,-1.49,,,-417.73,3.86,,05-31
000593,大通燃气,,,1.46,,,25.39,39.58,,04-26
000595,*ST宝实,,,2.1,,,170.49,1345.21,,04-22
000596,古井贡酒,,,3.45,,,245.63,-116.2,,04-15
000597,东北制药,,,2.97,,,372.22,126.2,,04-22
000598,兴蓉环境,,,2.33,,,396.72,216.88,,04-21
000599,青岛双星,,,2.19,1.69,,1673.6,8.95,,04-27
000600,建投能源,,,1.78,,,1022.29,-326.21,,04-20
000601,韶能股份,,,3.79,,,670.3,-49.16,,04-18
000603,盛达矿业,,,0.64,,,48.81,-269.96,,04-20
000605,渤海股份,,,1.32,,,-667.4,-4528.14,,04-22
000606,神州易桥,,,1.99,,,203.95,514.16,,04-22
000607,华媒控股,,,1.86,,,488.8,-33.7,,04-22
000608,阳光股份,,,2.76,3.82,,3021.4,-8.56,,04-15
000609,绵石投资,,,3.74,,,317.6,-51.21,,04-18
000610,西安旅游,,,2.27,,,177.68,8.11,,04-22
000611,*ST天首,,,1.99,,,522.75,89.58,,04-21
000612,焦作万方,,,1.85,4.1,,3645.6,442.71,,04-19
000613,*ST东海A,,,-0.13,,,-110.31,142.51,,04-22
000615,京汉股份,,,3.2,,,402.9,978.78,,04-22
000616,海航投资,,,2.41,,,-717.15,-135.63,,04-20
000617,中油资本,,,2.43,,,1891.98,-26.94,,04-20
000619,海螺型材,,,3.98,,,2188.96,1.2,,04-28
000620,新华联,,,-1.32,,,-1371.29,-76.37,,04-08
000622,*ST恒立,,,-1.21,,,-1042.9,-22.55,,04-29
000623,吉林敖东,,,4.95,,,3791.91,-14.93,,04-15
000625,长安汽车,,,4.28,,,20453.68,1.46,,04-29
000626,远大控股,,,1.47,,,1329.36,26.93,,04-21
000627,天茂集团,,,1.11,,,300.95,-25.92,,04-26
000628,高新发展,,,1.97,,,443.03,20.4,,04-20
000629,*ST钒钛,,,4.76,2.48,,20232.39,-33.18,,04-20
000630,铜陵有色,,,4.38,,,14566.4,7.46,,04-21
000631,顺发恒业,,,-0.53,,,-1042.55,-33.2,,04-28
000632,三木集团,,,1.39,,,618.84,34.74,,04-29
000633,*ST合金,,,-0.48,,,-639.46,-59.69,,04-29
000635,英力特,,,1.61,,,861.24,-18.43,,04-19
000636,风华高科,,,3.95,,,850.77,1019.65,,04-18
000637,茂化实华,,,1.29,,,821.31,-137.18,,04-28
000638,万方发展,,,-2.49,,,-448.42,-2374.01,,04-29
000639,西王食品,,,1.64,,,150.41,25.71,,04-22
000650,仁和药业,,,0.13,,,-2036.11,232.04,,04-29
000651,格力电器,,,5.28,,,11209.99,18.27,,04-26
000652,泰达股份,,,1.56,,,1714.41,-11.07,,04-25
000655,金岭矿业,,,0.85,,,-573.24,-73.39,,04-29
000656,金科股份,,,1.84,,,-201.77,178.67,,04-29
000657,中钨高新,,,3.53,,,-474.44,-350.85,,04-26
000659,珠海中富,,,2.74,,,3046.17,3.33,,04-25
000661,长春高新,,,2.24,,,-104.44,-425.18,,04-25
000662,天夏智慧,,,2.16,,,1318.34,-27.07,,04-19
000663,永安林业,,,1.99,0.4,,134.6,-12.82,,04-25
000665,湖北广电,,,0.36,,,-410.09,-632.62,,04-29
000666,经纬纺机,,,4.46,,,3759.38,13.14,,04-26
000667,美好置业,,,2.09,,,2415.48,-15.47,,04-18
000668,荣丰控股,,,2.74,,,722.11,-50.53,,04-29
000669,金鸿能源,,,1.51,,,55.25,896.8,,04-22
000670,盈方微,,,1.17,,,-2995.56,10.07,,04-26
000671,阳光城,,,2.41,,,411.25,249.89,,04-22
000672,上峰水泥,,,0.33,,,-340.92,50.21,,04-28
000673,当代东方,,,0.92,,,-797.57,-4398.63,,04-20
000676,智度股份,,,1.39,,,214.72,39.02,,04-20
000677,恒天海龙,,,1.92,,,899.86,-37.98,,04-21
000678,襄阳轴承,,,2.59,,,520.55,-12.41,,04-26
000679,大连友谊,,,2.62,,,1042.55,2.98,,04-19
000680,山推股份,,,2.72,,,5685.74,410.5,,04-20
000681,视觉中国,,,1.61,,,-147.63,-3513.83,,04-24
000682,东方电子,,,1.39,,,214.6,26.38,,04-20
000683,远兴能源,,,0.66,,,519.13,79.04,,04-25
000685,中山公用,,,1.48,,,153.18,-30.71,,04-15
000686,东北证券,,,2.92,,,399.25,-14.63,,04-13
000687,华讯方舟,,,2.47,,,-1750.17,19.48,,04-28
000688,建新矿业,,,-2.44,,,-2235.57,-32.1,,05-26
000690,宝新能源,,,2.08,,,5486.58,356.48,,04-11
000691,ST亚太,,,1.73,,,-239.8,-70.84,,04-22
000692,惠天热电,,,3.43,,,-3324.69,-11.66,,04-20
000693,ST华泽,,,1.03,,,-3092.71,30.71,,04-29
000695,滨海能源,,,1.63,,,2501.9,148.11,,04-19
000697,炼石有色,,,2.59,,,26.18,13.0,,04-20
000698,沈阳化工,,,3.19,,,2709.92,282.44,,04-26
000700,模塑科技,,,2.84,,,1329.68,45.5,,04-22
000701,厦门信达,,,2.56,,,640.55,-10.36,,04-22
000702,正虹科技,,,1.77,,,245.01,-65.86,,04-26
000703,恒逸石化,,,1.75,,,49.24,-32.9,,04-20
000705,浙江震元,,,3.65,,,207.63,58.1,,04-15
000707,双环科技,,,3.38,,,-3823.41,-437.67,,04-28
000708,大冶特钢,,,2.29,,,4674.53,3530.91,,04-22
000709,河钢股份,,,3.77,,,11235.21,-68.33,,04-19
000710,*ST天仪,,,0.65,,,15.07,-11.68,,04-15
000711,京蓝科技,,,3.24,,,121.82,-0.41,,04-29
000712,锦龙股份,,,2.85,,,167.75,-50.59,,04-28
000713,丰乐种业,,,1.99,,,1269.52,11.26,,04-19
000715,中兴商业,,,3.46,,,2521.64,-9.16,,04-15
000716,黑芝麻,,,1.13,,,233.96,-126.94,,04-28
000717,韶钢松山,,,3.73,,,3057.82,-85.48,,04-13
000718,苏宁环球,,,0.99,,,-380.39,-94.61,,04-28
000719,大地传媒,,,1.22,,,-998.71,-2877.3,,04-28
000720,新能泰山,,,1.57,,,707.67,270.49,,04-24
000721,西安饮食,,,1.96,,,387.69,8.53,,04-25
000722,湖南发展,,,3.99,,,107.54,-72.2,,04-24
000723,美锦能源,,,1.98,,,150.06,-47.22,,04-18
000725,京东方A,,,1.31,,,-49068.46,8.86,,04-28
000726,鲁泰A,,,4.31,,,8288.06,3.54,,04-26
000727,华东科技,,,2.69,,-0.01,1820.66,-331.11,,04-25
000728,国元证券,,,2.28,,,-7890.52,462.73,,04-29
000729,燕京啤酒,,,4.47,,,1430.61,5.51,,04-29
000731,四川美丰,,,4.75,,,4205.53,-20.55,,04-29
000732,泰禾集团,,,-3.81,,,-660.76,-265.01,,06-12
000733,振华科技,,,5.21,,,722.8,7.99,,04-20
000735,罗牛山,,,2.05,,,234.06,8.68,,04-22
000736,中房地产,,,-10.44,,,-840.22,22.68,,04-28
000737,南风化工,,,3.13,,,375.24,69.51,,04-28
000738,中航动控,,,1.04,,,133.2,-121.39,,04-27
000739,普洛药业,,,2.56,,,833.24,32.79,,04-22
000750,国海证券,,,1.68,,,-454.1,79.62,,04-25
000751,锌业股份,,,3.18,,,4183.9,55.14,,04-18
000752,西藏发展,,,2.74,,,405.56,-46.5,,04-29
000753,漳州发展,,,1.9,,,441.44,-18.77,,04-26
000755,*ST三维,,,3.9,,,1721.73,-15.56,,04-21
000756,新华制药,,,2.96,,,972.74,8.69,,04-24
000757,浩物股份,,,0.13,,,-355.08,-89.75,,04-27
000758,中色股份,,,2.12,,,1750.58,44.25,,04-22
000759,中百集团,,,4.14,,,2420.39,78.45,,04-24
000760,斯太尔,,,1.64,,,436.61,252.73,,04-19
000761,本钢板材,,,4.76,,,10245.29,-47.41,,04-25
000762,西藏矿业,,,1.9,,,178.19,-46.74,,04-25
000766,通化金马,,,0.11,,,312.62,-217.64,,04-19
000767,漳泽电力,,,2.21,,,8113.11,58.93,,04-14
000768,中航飞机,,,3.19,,,1882.04,37.4,,04-25
000776,广发证券,,,1.23,,,391.41,73.18,,04-12
000777,中核科技,,,1.73,,,242.99,634.36,,04-19
000778,新兴铸管,,,5.56,3.67,,12432.31,-33.15,,04-20
000779,三毛派神,,,1.71,,,179.0,488.89,,04-25
000780,平庄能源,,,3.65,,,-8505.93,-1078.89,,04-15
000782,美达股份,,,2.69,,,678.22,48.72,,04-14
000783,长江证券,,,0.47,,,-35544.59,284.94,,04-29
000785,武汉中商,,,1.89,,,1370.16,134.59,,04-26
000786,北新建材,,,2.59,,,1904.54,22.44,,04-22
000788,北大医药,,,1.15,,,123.39,-12.51,,04-22
000789,万年青,,,1.64,,,149.2,-104.9,,04-25
000790,泰合健康,,,3.06,,,-89.07,-278.34,,04-21
000791,甘肃电投,,,1.1,,,-573.23,140.52,,04-18
000792,盐湖股份,,,2.25,,,7628.04,38.58,,04-19
000793,华闻传媒,,,1.45,,,1866.14,0.37,,04-26
000795,英洛华,,,2.79,,,20.68,-68.78,,04-22
000796,凯撒旅游,,,2.01,,,183.39,-44.7,,04-19
000797,中国武夷,,,2.44,,,317.22,-71.87,,04-25
000798,中水渔业,,,3.08,,,50.02,31.91,,04-18
000799,酒鬼酒,,,2.59,,,-1983.07,-677.87,,04-25
000800,一汽轿车,,,3.39,,,10445.37,375.03,,04-28
000801,四川九洲,,,0.74,,,24.85,-120.96,,04-22
000802,北京文化,,,2.2,,,310.36,17.02,,04-15
000803,*ST金宇,,,1.13,,,-271.23,-597.16,,04-25
000806,银河生物,,,2.32,,,455.82,-80.69,,04-29
000807,云铝股份,,,3.08,,,3715.09,52.92,,04-15
000809,铁岭新城,,,1.18,,,114.67,-33.36,,04-19
000810,创维数字,,,1.81,,,856.29,183.95,,04-14
000811,烟台冰轮,,,2.43,,,504.73,-25.63,,04-13
000812,陕西金叶,,,2.1,,,284.99,-34.93,,04-22
000813,德展健康,,,0.86,,,279.45,18.55,,04-28
000815,美利云,,,5.05,,,1140.8,-17.43,,04-20
000816,智慧农业,,,3.35,,,925.99,4.51,,04-20
