code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
000001,平安银行,14.6,22.98,54.7826,1123.983,0.5386,4890.715,2.3436
000002,万科A,10.54,15.03,45.5116,1667.9999,0.2544,11096.5209,1.6928
000004,国农科技,-5.08,-24.33,48.2912,-3.7978,-0.0452,15.6077,0.1858
000005,世纪星源,9.38,46.14,53.9835,73.019,0.0798,158.242,0.173
000006,深振业A,6.03,38.73,40.074,78.8627,0.3109,203.599,0.8028
000007,全新好,,-29.72,79.0788,-20.124,-0.1087,67.7015,0.366
000008,神州高铁,1.43,24.41,7.9011,1.0949,0.0148,4.4843,0.0608
000009,中国宝安,6.62,13.45,27.6881,108.6913,0.1133,808.0261,0.8427
000010,美丽生态,-6.42,-12.28,46.606,-5.0611,-0.0344,41.2113,0.2803
000011,深物业A,-2.67,-10.32,18.7108,-15.4711,-0.0285,149.8514,0.2765
000012,南玻A,6.34,8.17,29.7232,149.3114,0.147,1827.3244,1.7994
000014,沙河股份,-0.95,-6.55,56.6431,-3.2542,-0.0241,49.6078,0.3689
000016,深康佳A,1.26,0.75,17.9376,42.4739,0.0705,5614.1065,9.3259
000017,深中华A,,19.36,-1.2304,18.6893,0.0389,96.5314,0.2013
000018,神州长城,-13.18,-114.89,-6.9703,-33.7573,-0.1995,29.3812,0.1737
000019,深深宝A,4.86,14.42,20.5582,14.1405,0.0777,98.0336,0.5388
000020,深华发A,-1.02,-3.35,13.0091,-2.2753,-0.008,67.8949,0.2397
000021,深科技,14.02,7.72,2.0557,464.7489,0.5284,6012.8634,6.8365
000022,深赤湾A,13.84,33.23,60.0024,305.3702,0.4736,918.9396,1.4252
000023,深天地A,5.14,4.38,12.2784,15.2297,0.1097,347.2397,2.5025
000025,特力A,-0.6,-0.18,8.6644,-0.8907,-0.004,489.8279,2.2236
000026,飞亚达A,4.56,7.7,34.2417,27.0,0.1082,350.3806,1.4053
000027,深圳能源,8.41,11.43,28.2652,417.6677,0.3473,3651.2739,3.0364
000028,国药一致,13.05,1.84,9.8743,59.8984,0.2078,3242.232,11.2519
000029,深深房A,0.86,4.88,21.111,9.7829,0.0096,200.3638,0.198
000030,富奥股份,,-1860.51,,-16.2931,-0.0564,0.8757,0.003
000031,中粮地产,15.25,170.35,51.7756,269.4048,0.3851,158.1449,0.226
000032,深桑达A,3.8,3.39,12.6505,23.5857,0.1215,694.3088,3.5779
000033,*ST新都,-1.39,-12.88,95.9951,-4.3229,-0.0131,33.5586,0.1018
000034,神州数码,,-5.58,12.0325,-9.7806,-0.0314,175.0575,0.5626
000035,中国天楹,,-246.2,40.626,-23.8154,-0.1587,9.673,0.0644
000036,华联控股,1.65,1.09,8.9973,31.6149,0.0281,2896.1955,2.5769
000037,*ST南电A,1.58,1.75,-3.5291,25.6323,0.0467,1464.6132,2.6728
000038,深大通,,869.64,37.8498,15.4247,0.1704,1.7737,0.0196
000039,中集集团,9.77,5.65,11.2811,1323.0665,0.4969,23388.1341,8.7846
000040,东旭蓝天,9.98,62.32,41.2308,98.5542,0.2098,158.1218,0.3367
000042,中洲控股,7.6,39.11,34.2144,139.3055,0.5817,356.1074,1.4871
000043,中航地产,3.41,2.37,27.1028,15.0154,0.1077,631.9587,4.5358
000045,深纺织A,1.36,2.39,20.0682,5.37,0.0219,223.8137,0.913
000046,泛海控股,7.89,15.4,33.7738,286.7964,0.3816,1861.5656,2.4771
000048,康达尔,,0.37,16.0531,1.3218,0.0033,353.2694,0.904
000049,德赛电池,1.11,0.58,13.7183,1.6112,0.0117,273.9135,2.0018
000050,深天马A,5.22,5.79,16.5896,44.4334,0.1338,766.7934,2.3101
000055,方大集团,1.93,3.63,15.7237,9.7743,0.0251,268.5423,0.6921
000056,皇庭国际,-3.89,-24.53,27.5891,-6.1039,-0.0276,24.8812,0.1126
000058,深赛格,-9.32,-20.21,-1.6649,-103.9641,-0.1324,514.328,0.6553
000059,华锦股份,8.84,11.81,27.9162,166.2342,0.2506,1407.3155,2.1219
000060,中金岭南,19.11,15.59,26.8953,637.7506,0.8721,4090.4926,5.5936
000061,农产品,2.72,6.19,41.0949,40.1309,0.1035,647.7132,1.6708
000062,深圳华强,2.8,3.41,13.1792,37.3892,0.121,1094.1075,3.5415
000063,中兴通讯,4.09,3.01,36.4599,459.84,0.4792,15231.932,15.8745
000065,北方国际,-1.46,-1.21,6.9345,-6.6879,-0.0411,551.1212,3.3928
000066,中国长城,5.18,4.69,7.7506,90.5742,0.1975,1930.6037,4.2107
000068,华控赛格,-8.65,-23.13,12.5093,-165.1738,-0.2101,713.915,0.9083
000069,华侨城A,4.29,31.69,41.0936,124.9326,0.1124,394.2131,0.3547
000070,特发信息,0.27,0.72,12.2267,1.6789,0.0067,232.1915,0.9287
000078,海王生物,4.34,2.54,17.2883,30.6429,0.0496,1205.5934,1.9523
000088,盐田港,9.74,80.5,50.1848,299.196,0.2403,371.6461,0.2985
000089,深圳机场,7.34,40.47,51.8652,242.7778,0.1686,599.7528,0.4165
000090,天健集团,0.73,2.11,8.9921,21.1265,0.0693,998.3815,3.2795
000096,广聚能源,12.0,16.99,7.2263,171.3449,0.3245,1007.97,1.909
000099,中信海直,1.24,6.77,20.2608,15.7733,0.0307,232.9477,0.4535
000100,TCL集团,1.44,0.24,15.4224,45.0938,0.0174,18429.7806,7.1258
000150,宜华健康,-1.71,-20.57,12.9095,-7.5328,-0.0232,36.6059,0.1129
000151,中成股份,7.4,23.83,22.0077,68.1554,0.2302,285.9908,0.9662
000153,丰原药业,2.33,4.45,22.1485,14.8128,0.0569,332.4574,1.2786
000155,*ST川化,0.51,1.02,24.0173,8.8681,0.0188,864.4837,1.8393
000156,华数传媒,,-14.14,11.165,-25.5804,-0.215,180.8731,1.5207
000157,中联重科,18.36,14.3,27.5748,515.7909,0.6782,3604.4683,4.7396
000158,常山股份,1.71,2.18,11.2518,26.7779,0.0622,1226.5772,2.8525
000159,国际实业,2.59,6.62,41.9152,15.2742,0.0746,230.6172,1.1274
000166,申万宏源,49.2,51.06,70.932,2975.3874,0.443,5826.1726,0.8675
000301,东方市场,3.91,5.32,12.4202,86.5395,0.071,1625.1232,1.3339
000333,美的集团,26.26,2.48,17.5687,715.5939,1.4311,28761.9062,57.5238
000338,潍柴动力,21.63,6.35,23.1131,975.2133,1.873,15340.3595,29.4636
000400,许继电气,3.38,8.02,40.9481,71.115,0.1879,886.4817,2.3435
000401,冀东水泥,6.01,10.34,26.3033,147.5366,0.1532,1426.8317,1.482
000402,金融街,10.72,20.77,48.5363,433.122,0.4016,2084.4498,1.9328
000403,ST生化,,-13.83,15.6263,-41.6409,-0.1967,301.0668,1.4222
000404,华意压缩,-2.03,-0.6,10.9862,-8.0005,-0.0246,1319.1856,4.0642
000407,胜利股份,3.16,3.82,16.3145,20.2983,0.0569,531.0138,1.4885
000408,*ST金源,1.63,1.69,8.0425,5.9583,0.0425,351.9783,2.5111
000409,山东地矿,-4.66,,,-3.6069,-0.021,,
000410,沈阳机床,5.59,2.72,17.0839,70.831,0.1298,2595.6764,4.7585
000411,英特集团,5.1,0.3,4.8805,4.628,0.0401,1529.0742,13.2674
000413,东旭光电,0.63,1.27,13.0432,1.4067,0.0036,110.7504,0.2891
000415,渤海金控,-2.86,-10.16,12.0709,-11.3348,-0.0377,111.5546,0.3714
000416,民生控股,-0.24,-0.33,33.7145,-1.6084,-0.003,486.3798,0.9144
000417,合肥百货,4.86,1.75,14.8634,35.7822,0.0969,2037.413,5.5211
000418,小天鹅A,3.97,1.69,18.6626,48.0566,0.1316,2838.2391,7.7737
000419,通程控股,2.48,2.32,21.8983,17.0711,0.0972,734.2626,4.1836
000420,吉林化纤,6.34,7.05,17.2091,78.0184,0.2062,1105.7606,2.9233
000421,南京公用,18.36,9.57,20.284,97.1163,0.2761,1014.2545,2.8839
000422,湖北宜化,10.96,7.79,20.7021,173.0958,0.3191,2221.2572,4.0954
000423,东阿阿胶,6.96,14.06,55.4067,82.1466,0.1568,584.0041,1.115
000425,徐工机械,1.72,1.12,7.7607,20.2132,0.037,1789.3844,3.2827
000426,兴业矿业,0.32,1.55,24.466,4.2595,0.0111,273.6552,0.7188
000428,华天酒店,16.84,40.78,61.3604,112.0276,0.324,274.6972,0.7946
000429,粤高速A,8.97,50.06,71.4524,278.9867,0.2219,557.2647,0.4432
000430,张家界,,-1.43,55.667,-0.9793,-0.0053,68.0364,0.3705
000488,晨鸣纸业,4.78,5.72,18.9394,388.9289,0.2279,6797.8967,3.9838
000498,山东路桥,,-571.42,-326.4647,-62.7605,-0.1609,10.9832,0.0281
000501,鄂武商A,5.33,2.02,19.2076,52.3437,0.1031,2584.46,5.095
000502,绿景控股,1.26,1.76,41.4074,2.7688,0.0149,157.1672,0.8503
000503,海虹控股,0.74,9.2,83.9336,10.2748,0.0137,111.5689,0.1489
000504,*ST生物,0.45,1.76,21.3192,2.0387,0.0065,115.5166,0.3707
000505,*ST珠江,-1.85,-5.21,33.6948,-4.1373,-0.0096,79.3473,0.1859
000506,中润资源,,,,-4.844,-0.0194,,
000507,珠海港,10.39,46.15,14.3992,113.0098,0.3275,244.8712,0.7097
000509,华塑控股,-31.6,-15.81,11.1672,-35.1154,-0.1404,221.9953,0.8879
000510,金路集团,4.16,4.74,17.4247,48.2762,0.0792,1017.801,1.6707
000511,*ST烯碳,7.25,16.36,37.5024,90.2716,0.1485,551.6905,0.9076
000513,丽珠集团,14.08,28.5,43.282,232.3758,0.7593,815.0703,2.6633
000514,渝开发,2.79,37.99,67.5031,49.9132,0.1023,131.3826,0.2694
000516,国际医学,6.54,3.26,14.7934,32.0287,0.2161,981.9508,6.6278
000517,荣安地产,,-122.94,-8.4369,-10.3682,-0.0444,8.4329,0.0361
000518,四环生物,-2.45,-22.88,24.7549,-24.6691,-0.0239,107.7858,0.1046
000519,中兵红箭,1.0,3.37,14.1378,3.7981,0.0198,112.5039,0.5885
000520,长航凤凰,3.77,4.06,16.1341,45.417,0.0673,1116.6011,1.6549
000521,美菱电器,1.2,0.55,15.4703,10.8752,0.0262,1943.6886,4.6989
000523,广州浪奇,1.16,1.23,14.6072,5.1606,0.0299,418.1132,2.4226
000524,岭南控股,2.76,9.61,90.6398,15.3585,0.0569,159.8127,0.5926
000525,红太阳,4.23,1.99,8.4186,26.9065,0.096,1348.5978,4.8123
000526,*ST紫学,-2.18,-171.78,100.0,-3.2832,-0.0341,1.9113,0.0198
000528,柳工,15.56,8.37,19.1501,324.8696,0.6876,3879.0658,8.2104
000529,广弘控股,,-56.31,17.5843,-35.6863,-0.0899,63.3712,0.1598
000530,大冷股份,3.4,6.2,18.1432,50.6196,0.1446,816.2639,2.332
000531,穗恒运A,-6.6,-4.92,31.4939,-45.4837,-0.1706,924.1576,3.4674
000532,力合股份,7.14,29.08,28.4448,34.9376,0.1013,120.1206,0.3484
000533,万家乐,9.85,3.59,25.7222,50.2404,0.0872,1398.2706,2.4289
000534,万泽股份,-12.11,-20.0,25.2802,-79.1837,-0.3103,395.8119,1.5515
000536,华映科技,0.0,,,0.0,0.0,0.0,0.0
000537,广宇发展,-2.85,-26.83,20.2937,-14.6982,-0.0286,54.7657,0.1068
000538,云南白药,12.89,8.82,28.2636,149.2029,0.3082,1689.7632,3.4908
000539,粤电力A,4.77,8.48,24.8313,414.6803,0.1559,4889.0268,1.8383
000540,中天金融,9.66,16.25,42.0358,35.7213,0.1093,219.7032,0.6722
000541,佛山照明,11.68,42.39,21.6942,294.6873,0.6323,695.0852,1.4916
000543,皖能电力,3.84,8.77,13.1335,97.3471,0.1259,1109.0103,1.4346
000544,中原环保,8.54,24.93,43.8642,31.1745,0.1156,125.0446,0.464
000545,金浦钛业,31.62,28.48,46.6008,16.3646,0.1034,57.4535,0.363
000546,金圆股份,-5.4,-306.56,58.9851,-5.3432,-0.0315,1.7429,0.0102
000547,航天发展,3.92,10.51,38.4952,18.4832,0.0754,175.859,0.7182
000548,湖南投资,15.14,51.79,90.6197,185.114,0.3708,357.3725,0.7158
000550,江铃汽车,12.66,9.93,24.9452,401.5753,0.4652,4043.1878,4.6838
000551,创元科技,3.96,3.59,24.5848,29.1281,0.1205,809.9463,3.3506
000552,靖远煤电,8.36,14.93,31.6322,20.8326,0.1171,139.5298,0.7844
000553,沙隆达A,1.66,1.69,15.672,15.3048,0.0515,903.0092,3.0408
000554,泰山石油,6.8,4.86,10.3303,64.7261,0.1346,1330.8821,2.768
000555,神州信息,,,,-3.8858,-0.0428,,
000557,西部创业,,-37.39,22.7406,-4.9513,-0.0081,13.2396,0.0218
000558,莱茵体育,-1.7,-4.27,27.0378,-2.8271,-0.0241,66.0763,0.5639
000559,万向钱潮,7.44,5.86,21.1004,126.0182,0.1228,2149.4481,2.0958
000560,昆百大A,51.04,2.67,22.5862,12.147,0.0903,453.3492,3.3731
000561,烽火电子,,-14.07,4.2986,-27.6485,-0.0696,196.3849,0.4946
000563,陕国投A,6.54,,,29.6828,0.0828,,
000564,供销大集,2.54,3.3,19.8777,15.1906,0.0561,459.8739,1.701
000565,渝三峡A,3.52,7.68,20.1383,13.5383,0.078,176.2059,1.0159
000566,海南海药,5.57,11.74,47.0693,14.4235,0.0712,122.8579,0.6071
000567,海德股份,7.72,12.37,43.6843,8.7603,0.0579,70.7846,0.4681
000568,泸州老窖,11.64,19.64,58.129,254.1614,0.2916,1294.012,1.4849
000570,苏常柴A,11.88,16.1,13.4694,173.7935,0.4643,1078.8452,2.8826
000571,新大洲A,1.24,3.71,34.1283,12.2734,0.0166,330.3548,0.4488
000572,海马汽车,13.33,6.07,14.5882,277.492,0.542,4564.235,8.9163
000573,粤宏远A,0.72,4.98,36.6287,10.4388,0.0167,209.4274,0.3362
000576,广东甘化,-1.41,-2.29,9.5956,-7.5413,-0.0233,327.9892,1.0158
000581,威孚高科,4.11,5.83,24.748,94.72,0.1669,1624.4206,2.8635
000582,北部湾港,-5.09,-17.22,23.5719,-11.0872,-0.078,64.3621,0.4528
000584,友利控股,22.42,20.58,38.1444,117.7151,0.3403,571.8187,1.6532
000585,东北电气,0.09,0.3,19.7426,0.7515,0.0008,248.192,0.2841
000586,汇源通信,-8.37,-7.44,13.1605,-21.3683,-0.1104,287.1173,1.4842
000587,金洲慈航,,-27.27,13.0913,-22.4859,-0.121,82.4264,0.4438
000589,黔轮胎A,4.33,2.61,13.9239,50.1621,0.1972,1917.9777,7.5413
000590,启迪古汉,2.59,10.59,48.1581,7.6667,0.0377,72.3856,0.3565
000591,太阳能,2.77,0.63,8.4831,9.5966,0.0733,1512.6348,11.5665
000592,平潭发展,,415032.5,7.8103,393.2848,1.3358,0.0948,0.0003
000593,大通燃气,2.88,4.27,30.8301,5.7851,0.0259,135.2825,0.6057
000595,*ST宝实,4.63,7.31,21.1121,19.3619,0.0892,264.5129,1.2199
000596,古井贡酒,1.2,1.73,35.362,9.8736,0.042,569.3719,2.4228
000597,东北制药,1.76,0.84,14.3069,16.9494,0.0557,2014.3273,6.6302
000598,兴蓉环境,4.18,4.51,14.5186,30.7869,0.1017,682.6265,2.2568
000599,青岛双星,2.04,1.05,9.6432,21.5212,0.0472,2048.9339,4.5028
000600,建投能源,7.21,8.69,30.4765,195.6705,0.2355,2249.9571,2.7088
000601,韶能股份,2.3,6.88,28.1104,68.3515,0.0812,992.5033,1.1795
000603,盛达矿业,2.75,22.23,64.5813,2.4144,0.0172,10.8586,0.0773
000605,渤海股份,-28.16,-91.28,29.5517,-10.9071,-0.1169,11.9485,0.1281
000606,神州易桥,1.54,6.3,34.5656,6.8114,0.0304,107.9937,0.482
000607,华媒控股,-11.2,-6.17,11.3505,-77.4189,-0.1587,1253.0272,2.569
000608,阳光股份,3.52,13.48,45.3913,57.898,0.1405,429.472,1.0423
000609,绵石投资,8.72,26.76,38.6697,49.6913,0.3333,185.6426,1.2455
000610,西安旅游,2.34,7.1,36.5046,9.0302,0.0538,127.0421,0.758
000611,*ST天首,3.93,11.62,44.7067,14.5521,0.0671,125.2304,0.5782
000612,焦作万方,28.15,15.87,26.1453,373.5485,0.7779,2352.8106,4.8998
000613,*ST东海A,,-18.38,88.6646,-2.479,-0.0068,13.4814,0.037
000615,京汉股份,1.15,2.22,15.9246,6.9936,0.033,314.371,1.4851
000616,海航投资,11.43,13.41,48.0165,105.9621,0.3096,789.7474,2.3081
000617,中油资本,9.41,12.03,22.2016,60.2901,0.2516,500.8246,2.0901
000619,海螺型材,4.75,3.47,11.9035,74.0811,0.2057,2131.7837,5.9216
000620,新华联,12.45,,,0.2623,0.0008,0.0,0.0
000622,*ST恒立,,-32.4,11.9794,-18.8238,-0.1328,58.0942,0.4098
000623,吉林敖东,33.24,253.52,66.5681,977.7748,1.7053,385.6786,0.6726
000625,长安汽车,5.73,5.59,15.174,433.1661,0.2672,7743.1153,4.7771
000626,远大控股,7.3,0.26,3.3874,15.5915,0.0769,5962.1149,29.4425
000627,天茂集团,3.66,7.42,17.2012,27.1566,0.0456,365.5968,0.6146
000628,高新发展,-4.89,-6.95,29.6622,-18.5816,-0.0846,267.1594,1.2172
000629,*ST钒钛,5.26,4.68,16.653,469.9639,0.1536,10026.1721,3.2786
000630,铜陵有色,7.93,3.19,7.3218,315.547,0.365,9872.2806,11.4214
000631,顺发恒业,,,,-325.8394,-1.3555,,
000632,三木集团,8.13,2.89,9.3196,42.8982,0.0921,1482.7338,3.1851
000633,*ST合金,-294.28,-29.59,6.6542,-20.7574,-0.0539,70.1402,0.1821
000635,英力特,16.34,6.69,25.5877,50.7384,0.369,758.3201,5.516
000636,风华高科,3.92,9.86,15.6441,84.0011,0.1251,851.7814,1.2694
000637,茂化实华,11.3,4.92,4.6205,80.4995,0.178,1636.0208,3.6189
000638,万方发展,,0.67,11.9281,0.7445,0.0048,109.8134,0.7098
000639,西王食品,1.13,2.37,20.7994,1.4246,0.0195,59.8552,0.8214
000650,仁和药业,10.53,6.83,39.3262,22.9038,0.104,335.0382,1.5221
000651,格力电器,13.02,2.42,18.2751,485.5095,0.6028,20051.5657,24.896
000652,泰达股份,4.95,13.05,13.5888,85.9492,0.0815,658.3161,0.6245
000655,金岭矿业,12.45,24.53,52.6577,84.063,0.2616,342.6119,1.0664
000656,金科股份,4.11,273.26,27.7431,16.7429,0.0669,6.127,0.0245
000657,中钨高新,-4.42,-2.99,3.0495,-22.7408,-0.1021,758.2253,3.4066
000659,珠海中富,3.38,5.15,24.5462,65.103,0.0945,1261.8114,1.8332
000661,长春高新,0.55,0.59,63.0329,1.7903,0.0136,299.575,2.2811
000662,天夏智慧,4.45,13.36,39.3079,38.1115,0.1588,285.2364,1.1885
000663,永安林业,1.0,2.25,24.2751,4.6703,0.023,206.9601,1.0207
000665,湖北广电,3.33,1.11,17.523,3.7473,0.0211,337.3973,1.9009
000666,经纬纺机,3.36,3.31,14.8069,97.3729,0.1612,2935.4939,4.8616
000667,美好置业,10.05,23.31,38.7108,127.8355,0.167,548.2626,0.7164
000668,荣丰控股,4.07,1.16,6.5716,18.4631,0.1257,1578.5161,10.7497
000669,金鸿能源,2.93,9.57,37.3855,3.0778,0.0499,32.1485,0.5212
000670,盈方微,-17.47,-13.68,4.7894,-53.8906,-0.1979,393.6619,1.4461
000671,阳光城,-3.46,-8.24,7.0671,-7.9999,-0.084,97.0837,1.02
000672,上峰水泥,,-142.53,2.7423,-6.7852,-0.0314,4.7605,0.022
000673,当代东方,-11.82,-20.96,10.3379,-12.7263,-0.0611,60.714,0.2917
000676,智度股份,1.8,2.34,18.7549,8.3269,0.0264,354.3625,1.1264
000677,恒天海龙,9.86,6.66,21.7554,94.0391,0.2286,1410.0516,3.4278
000678,襄阳轴承,3.75,8.68,22.2343,17.7163,0.0588,203.8724,0.6771
000679,大连友谊,2.07,1.47,26.2796,12.2456,0.0515,831.5853,3.4999
000680,山推股份,13.97,11.13,17.4022,249.0803,0.3596,2236.286,3.2291
000681,视觉中国,-4.78,-134.77,-5.5707,-13.2455,-0.0666,9.8281,0.0494
000682,东方电子,0.67,2.58,26.7861,8.773,0.0089,338.7801,0.3463
000683,远兴能源,9.46,9.78,33.4627,49.7422,0.106,508.5016,1.0842
000685,中山公用,4.02,35.91,62.7544,14.5542,0.0645,40.5183,0.1797
000686,东北证券,-1.52,-6.16,13.9473,-7.3093,,118.6216,
000687,华讯方舟,3.38,7.48,18.6918,30.0209,0.0935,401.0029,1.25
000688,建新矿业,,-322.81,27.7269,-26.7498,-0.0768,8.2864,0.0237
000690,宝新能源,8.99,28.65,43.7429,209.0237,0.2821,729.5454,0.9849
000691,ST亚太,9.09,41.03,-0.6796,37.2505,0.1152,90.775,0.2808
000692,惠天热电,-0.33,-0.77,4.725,-3.4539,-0.0129,443.5669,1.6649
000693,ST华泽,,-130.2,-29.5942,-57.0094,-0.2958,43.7842,0.2272
000695,滨海能源,-1.74,-3.18,9.2996,-5.9242,-0.0266,186.2301,0.8383
000697,炼石有色,-3.95,-4.23,3.5844,-19.0892,-0.1022,451.2046,2.4178
000698,沈阳化工,5.29,3.02,13.9931,82.5073,0.1953,2726.5689,6.4548
000700,模塑科技,2.79,4.84,20.8579,25.9197,0.0838,534.7392,1.7303
000701,厦门信达,4.06,0.68,5.1091,23.0723,0.096,3376.3019,14.0532
000702,正虹科技,0.36,0.31,11.5087,1.8295,0.0068,576.1298,2.1607
000703,恒逸石化,-6.78,-10.59,12.2851,-12.5901,-0.0874,118.8216,0.8256
000705,浙江震元,0.41,0.4,12.6517,1.912,0.0152,477.5184,3.8101
000707,双环科技,2.34,6.27,23.2567,37.4321,0.0806,596.5162,1.2851
000708,大冶特钢,11.45,6.09,9.4728,171.0693,0.3806,2808.5625,6.2494
000709,河钢股份,11.97,5.92,13.1021,1155.654,0.5099,19513.616,8.6103
000710,*ST天仪,1.22,1.36,12.5522,1.3275,0.0087,97.1592,0.6425
000711,京蓝科技,4.9,9.35,19.3797,16.3034,0.1519,174.1981,1.6239
000712,锦龙股份,8.78,33.42,19.8974,39.8295,0.2614,119.1546,0.7823
000713,丰乐种业,5.09,5.2,23.6862,25.0039,0.1111,480.4971,2.1355
000715,中兴商业,5.55,3.61,19.3039,44.6109,0.1598,1232.9728,4.4191
000716,黑芝麻,-0.94,-2.12,40.5524,-2.2772,-0.0127,107.0136,0.6003
000717,韶钢松山,8.03,6.94,12.3297,460.7408,0.3435,6637.389,4.9491
000718,苏宁环球,9.65,11.65,28.4703,60.7968,0.1238,521.4963,1.0621
000719,大地传媒,,-5490.3,-36.7428,-24.4675,-0.1891,0.4456,0.0034
000720,新能泰山,-0.67,-0.88,16.7505,-8.6976,-0.01,979.9668,1.1349
000721,西安饮食,2.56,3.82,60.2088,9.01,0.0451,235.6271,1.1809
000722,湖南发展,-7.1,-22.01,18.6161,-47.732,-0.178,216.8124,0.8086
000723,美锦能源,7.49,7.37,25.1826,24.6417,0.1765,333.9347,2.392
000725,京东方A,2.08,1.59,2.7566,74.6704,0.026,4689.1923,1.6329
000726,鲁泰A,10.58,12.25,25.0074,212.9018,0.2519,1736.6843,2.0555
000727,华东科技,1.1,3.41,26.627,10.9502,0.0304,321.0974,0.894
000728,国元证券,-46.37,-41.32,-26.9143,-170.6612,-0.4943,412.9561,1.1962
000729,燕京啤酒,3.65,5.11,37.9873,193.4483,0.1758,3783.8809,3.4391
000731,四川美丰,10.24,13.8,21.8614,126.9742,0.4064,919.6179,2.9437
000732,泰禾集团,,-0.05,18.4028,-0.1312,-0.0006,238.9573,1.204
000733,振华科技,0.8,1.61,18.3804,15.0988,0.0421,933.4155,2.6064
000735,罗牛山,6.22,19.01,17.1238,73.8542,0.0839,388.4147,0.4413
000736,中房地产,,-122.4,63.0018,-0.9933,-0.015,0.8115,0.0122
000737,南风化工,2.13,2.0,19.8886,31.6335,0.0576,1575.7644,2.8715
000738,中航动控,0.98,3.4,6.74,4.4944,0.0112,132.1303,0.3321
000739,普洛药业,1.89,2.64,18.9309,13.3516,0.078,505.475,2.9532
000750,国海证券,-9.65,-27.08,13.9463,-27.0996,-0.126,100.0617,0.4652
000751,锌业股份,3.67,2.38,8.385,116.5854,0.105,4889.0725,4.404
000752,西藏发展,1.98,8.67,37.8597,9.8872,0.0374,113.9232,0.4319
000753,漳州发展,1.47,2.51,13.8109,6.6133,0.0209,263.2061,0.8321
000755,*ST三维,8.76,12.76,28.6997,179.3328,0.4585,1405.4042,3.5938
000756,新华制药,1.31,1.94,16.6472,18.846,0.0412,968.877,2.1186
000757,浩物股份,,-6.22,17.4254,-16.1686,-0.0529,259.7318,0.8508
000758,中色股份,11.67,9.59,30.9805,170.6337,0.2937,1777.6832,3.0607
000759,中百集团,5.78,1.45,16.8609,53.1976,0.1586,3659.3834,10.9148
000760,斯太尔,1.76,2.19,12.9924,4.9333,0.0352,224.9377,1.6049
000761,本钢板材,5.59,5.63,13.5249,904.7777,0.2885,16064.6163,5.1226
000762,西藏矿业,3.41,12.95,40.9499,18.752,0.0748,144.7617,0.5775
000766,通化金马,1.98,14.95,52.9856,11.1216,0.0247,74.3649,0.1656
000767,漳泽电力,8.65,14.96,14.5109,282.1031,0.2131,1885.6434,1.4244
000768,中航飞机,2.74,5.47,12.8886,56.0961,0.0895,1025.1235,1.6365
000776,广发证券,3.67,29.91,57.2812,9.4285,0.0512,31.5136,0.1711
000777,中核科技,36.71,82.98,21.5997,179.5556,1.0687,216.3737,1.2879
000778,新兴铸管,7.0,5.09,17.1784,316.8999,0.2698,6219.2302,5.2951
000779,三毛派神,1.79,3.71,15.9263,4.4387,0.0238,119.5598,0.6412
000780,平庄能源,19.92,36.23,36.3768,143.4597,0.2335,395.9285,0.6445
000782,美达股份,1.72,1.37,7.2542,16.3779,0.0404,1190.9186,2.944
000783,长江证券,,0.23,7.8025,13.5785,0.0117,5715.6088,4.9509
000785,武汉中商,3.27,1.18,17.8848,16.3743,0.0651,1380.6304,5.4956
000786,北新建材,4.78,5.74,17.6514,77.0972,0.134,1342.8569,2.3347
000788,北大医药,3.02,2.91,16.7704,8.3746,0.0385,287.2291,1.3218
