code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
000001,平安银行,0.7197,0.0052,2.4119,0.0054,
000002,万科A,0.4513,0.0295,4.1468,0.0433,5.5606
000004,国农科技,0.2413,0.0156,,0.0319,3.6657
000005,世纪星源,-0.4133,-0.0031,-1.1526,-0.0068,-0.6855
000006,深振业A,-0.6317,-0.018,-1.9681,-0.0247,-3.9826
000007,全新好,-0.1305,-0.0073,,-0.0064,-0.6956
000008,神州高铁,-0.5054,-0.0155,,-0.2445,-24.4502
000009,中国宝安,0.4729,0.0653,3.7294,0.1177,16.6536
000010,美丽生态,0.1409,0.016,1.3014,0.0246,2.5666
000011,深物业A,1.3781,0.074,9.782,0.0975,15.9891
000012,南玻A,0.2781,0.0225,3.4807,0.0413,5.2866
000014,沙河股份,-0.3384,-0.0114,,-0.0155,-2.0537
000016,深康佳A,0.3075,0.0813,21.9479,0.1376,13.8886
000017,深中华A,0.1325,0.0376,,0.0035,0.3842
000018,神州长城,-0.0969,-0.0033,,-0.0102,-1.2834
000019,深深宝A,0.1879,0.0136,,0.045,4.6103
000020,深华发A,-0.073,-0.0132,-3.239,-0.0257,-5.4618
000021,深科技,0.0193,0.0089,0.9449,0.0475,5.1645
000022,深赤湾A,0.4998,0.0333,1.2437,0.1035,14.5484
000023,深天地A,0.0294,0.0025,,0.0036,0.4824
000025,特力A,0.1124,0.0174,,0.0247,3.2898
000026,飞亚达A,0.2896,0.0564,7.6412,0.1082,12.2081
000027,深圳能源,0.4149,0.0267,3.6867,0.0539,8.7448
000028,国药一致,0.03,0.0157,1.5413,0.019,1.9322
000029,深深房A,-0.2041,-0.0136,-34.7143,-0.031,-4.8196
000030,富奥股份,0.0001,0.0,,0.0,0.0
000031,中粮地产,0.4646,0.0059,,0.0093,1.2344
000032,深桑达A,-0.0292,-0.0071,-0.474,-0.0211,-2.1509
000033,*ST新都,0.0491,0.0015,,0.0046,1.0109
000034,神州数码,0.074,0.0296,,0.0044,0.6724
000035,中国天楹,-0.2932,-0.0008,,-0.0002,-0.0271
000036,华联控股,0.2317,0.0416,0.7128,0.0925,13.885
000037,*ST南电A,0.0554,0.004,,0.0065,0.7097
000038,深大通,,-0.0786,,-0.1079,-14.7809
000039,中集集团,0.2425,0.0301,2.3344,0.0539,8.8425
000040,东旭蓝天,-1.7092,-0.049,,-0.0773,-11.4638
000042,中洲控股,1.0941,0.0363,,0.0529,7.9333
000043,中航地产,-0.7567,-0.0316,,-0.051,-6.3438
000045,深纺织A,0.1055,0.0109,0.6376,0.0508,5.5196
000046,泛海控股,-1.7308,-0.0144,-29.4378,-0.0253,-4.0264
000048,康达尔,0.5941,0.0804,61.929,0.0754,8.2236
000049,德赛电池,-0.35,-0.0758,,-0.1139,-11.3866
000050,深天马A,0.1507,0.0102,,0.017,5.6906
000055,方大集团,-0.015,-0.0016,-0.2534,-0.0029,-0.3705
000056,皇庭国际,-2.0413,-0.0068,-1.5476,-0.0079,-1.4186
000058,深赛格,0.2049,0.0087,2.7246,0.0522,5.2908
000059,华锦股份,0.2133,0.0096,1.6982,0.0148,5.9828
000060,中金岭南,0.1596,0.0218,19.1814,0.0416,7.4125
000061,农产品,0.3386,0.0162,2.3362,0.034,4.1015
000062,深圳华强,0.0126,0.0016,,0.0055,0.5651
000063,中兴通讯,-0.3844,-0.0825,-42.3099,-0.1148,-13.7083
000065,北方国际,0.57,0.0518,117.6553,0.0642,8.455
000066,中国长城,-0.0762,-0.0246,-4.0609,-0.0468,-4.7411
000068,华控赛格,1.4568,0.0817,,0.2044,41.4378
000069,华侨城A,0.8109,0.0229,2.7795,0.0441,4.4541
000070,特发信息,-0.3524,-0.0522,-9.8297,-0.1442,-19.9147
000078,海王生物,-0.1066,-0.0191,-35.7147,-0.0258,-2.8358
000088,盐田港,0.8672,0.0167,0.6999,0.2141,52.1484
000089,深圳机场,0.2872,0.02,0.7419,0.1498,22.0512
000090,天健集团,-0.0262,-0.0027,-0.3008,-0.0046,-0.5573
000096,广聚能源,-0.1993,-0.0214,-5.1829,-0.3681,-36.8108
000099,中信海直,0.1199,0.0088,0.3779,0.0241,8.9843
000100,TCL集团,0.0584,0.021,79.7279,0.0294,3.032
000150,宜华健康,-0.6609,-0.0054,-7.7262,-0.0112,-1.42
000151,中成股份,-1.0023,-0.0914,-15.8393,-0.4665,-48.1366
000153,丰原药业,0.1009,0.018,6.9222,0.0393,3.9585
000155,*ST川化,0.1389,0.0298,1.4674,0.0803,10.7242
000156,华数传媒,0.06,0.0191,0.935,0.0075,0.9178
000157,中联重科,-0.1828,-0.0262,-2.1163,-0.034,-4.6014
000158,常山股份,-0.0609,-0.0068,,-0.0135,-1.733
000159,国际实业,-0.469,-0.0191,-2.1599,-0.0407,-6.3531
000301,东方市场,0.1711,0.0099,1.4553,0.0266,4.0595
000333,美的集团,0.0743,0.0252,1.6854,0.0361,3.7264
000338,潍柴动力,0.1152,0.023,1.7409,0.037,4.0017
000400,许继电气,-0.6875,-0.0537,-25.1197,-0.109,-11.1132
000401,冀东水泥,-0.1072,-0.0048,,-0.0091,-1.5827
000402,金融街,0.498,0.0049,0.9173,0.0101,1.8659
000403,ST生化,0.0689,0.0051,,0.0059,0.7354
000404,华意压缩,-0.0738,-0.0236,-3.6866,-0.0342,-3.7686
000407,胜利股份,-0.1118,-0.0132,-4.1282,-0.0237,-2.5708
000408,*ST金源,2.1471,0.0682,,0.1093,10.9278
000409,山东地矿,,-0.0137,,-0.0706,-7.1105
000410,沈阳机床,-0.221,-0.0268,,-0.0313,-3.4173
000411,英特集团,-0.1857,-0.1235,-22.4778,-0.1511,-15.1719
000413,东旭光电,-0.4751,-0.0307,-81.0815,-0.0915,-9.5427
000415,渤海金控,0.2033,0.0021,,0.0032,0.3583
000416,民生控股,-0.0936,-0.0176,-0.2709,-0.0819,-8.2261
000417,合肥百货,0.0337,0.0174,0.911,0.0281,2.8482
000418,小天鹅A,0.0256,0.0074,0.6953,0.0152,1.5405
000419,通程控股,0.0145,0.0032,0.6046,0.0054,0.6674
000420,吉林化纤,0.2634,0.0427,,0.0682,8.1018
000421,南京公用,0.2164,0.0297,6.9789,0.0455,5.5484
000422,湖北宜化,0.4134,0.0686,9.4015,0.094,13.6223
000423,东阿阿胶,0.176,0.0392,0.9112,0.2652,27.4223
000425,徐工机械,0.066,0.0117,,0.017,1.7097
000426,兴业矿业,-0.0593,-0.0036,,-0.0072,-2.5515
000428,华天酒店,0.1163,0.0072,0.6195,0.0115,1.6827
000429,粤高速A,0.2232,0.0067,0.4033,0.0129,4.2061
000430,张家界,0.2471,0.0063,,0.0056,0.6841
000488,晨鸣纸业,-0.0519,-0.0054,-27.6607,-0.0109,-1.626
000498,山东路桥,0.0,0.0,,0.0,0.0
000501,鄂武商A,0.0536,0.0219,1.1683,0.0317,3.9296
000502,绿景控股,0.4432,0.026,6.093,0.0432,4.3261
000503,海虹控股,-0.0648,-0.0028,,-0.0147,-1.4967
000504,*ST生物,-0.045,-0.0035,,-0.0066,-0.6605
000505,*ST珠江,0.2492,0.0035,,0.0067,0.8129
000506,中润资源,-0.9763,-0.0304,-4.4948,-0.0356,-3.9544
000507,珠海港,-0.3905,-0.0079,,-0.0238,-2.4358
000509,华塑控股,0.1173,0.0135,,0.0139,1.4172
000510,金路集团,0.3686,0.0471,,0.0758,8.1429
000511,*ST烯碳,0.1352,0.0077,1.7891,0.0222,4.5233
000513,丽珠集团,0.3125,0.0602,1.3685,0.1905,22.13
000514,渝开发,-2.3353,-0.065,-9.5618,-0.2052,-44.6474
000516,国际医学,0.0322,0.0115,0.8686,0.0189,2.2386
000517,荣安地产,,0.0675,,0.0067,0.6677
000518,四环生物,0.7065,0.0356,6.6696,0.3305,33.0491
000519,中兵红箭,-0.0986,-0.0134,,-0.0513,-5.4516
000520,长航凤凰,-0.0224,-0.0017,,-0.0022,-0.4087
000521,美菱电器,-0.0393,-0.0103,-5.8416,-0.015,-1.5309
000523,广州浪奇,0.016,0.0045,1.7003,0.0124,1.2936
000524,岭南控股,-0.3115,-0.0214,,-0.0939,-14.7411
000525,红太阳,-0.059,-0.0112,,-0.0139,-1.4679
000526,*ST紫学,-1.7708,-0.01,,-0.0489,-5.0043
000528,柳工,0.242,0.0728,3.5233,0.1177,13.8178
000529,广弘控股,0.0732,0.019,1.1037,0.0653,6.5325
000530,大冷股份,-0.0898,-0.0089,-1.2536,-0.0247,-2.6757
000531,穗恒运A,-0.3721,-0.0429,-3.2092,-0.0629,-13.0384
000532,力合股份,0.1448,0.0034,0.1564,0.0192,2.9107
000533,万家乐,0.0168,0.0038,1.1287,0.0052,0.5219
000534,万泽股份,2.5884,0.0271,,0.048,7.6798
000536,华映科技,-1.3522,-0.1647,-14.305,-0.2281,-25.5991
000537,广宇发展,127.768,0.0526,,0.0686,7.8456
000538,云南白药,0.0597,0.0172,0.7996,0.0457,4.6213
000539,粤电力A,0.1712,0.0167,8.8718,0.0298,6.0672
000540,中天金融,0.3991,0.0435,2.2322,0.0599,9.7213
000541,佛山照明,0.4378,0.056,3.5596,0.6578,65.7793
000543,皖能电力,0.2864,0.0192,5.5796,0.0365,8.0618
000544,中原环保,-0.1628,-0.0246,-0.7959,-0.074,-8.4753
000545,金浦钛业,0.1942,0.0144,,0.0154,1.6169
000546,金圆股份,-0.3067,-0.0302,-12.9935,-0.0424,-4.3637
000547,航天发展,1.545,0.0694,10.8385,0.2194,26.0565
000548,湖南投资,-0.0601,-0.0016,-0.1737,-0.0049,-0.5392
000550,江铃汽车,0.5126,0.169,5.8428,0.5018,54.6743
000551,创元科技,0.0582,0.0118,1.8592,0.0235,2.5074
000552,靖远煤电,0.9541,0.1495,4.9015,0.5035,51.377
000553,沙隆达A,0.0111,0.0025,0.1804,0.0049,0.7445
000554,泰山石油,0.0533,0.0281,,0.6464,96.8151
000555,神州信息,0.0037,0.0006,,0.0001,0.0117
000557,西部创业,-3.7357,-0.0291,-0.0169,-0.0111,-1.2105
000558,莱茵体育,1.4497,0.052,,0.069,8.5148
000559,万向钱潮,0.0596,0.0108,0.7896,0.0161,1.7451
000560,昆百大A,-0.0949,-0.0108,-3.1057,-0.0143,-1.9379
000561,烽火电子,-1.0267,-0.0516,,-0.0412,-4.2721
000563,陕国投A,,-0.0161,-2.0907,-0.0246,-2.5039
000564,供销大集,-0.1031,-0.0292,-2.8522,-0.0628,-6.2831
000565,渝三峡A,0.2467,0.0164,2.91,0.0255,3.9975
000566,海南海药,-0.0091,-0.0017,-0.0527,-0.0041,-0.4834
000567,海德股份,0.6182,0.0299,2.7911,0.0922,9.2154
000568,泸州老窖,0.255,0.0606,0.616,0.2393,23.9568
000570,苏常柴A,0.2829,0.0811,5.1907,0.2065,24.6728
000571,新大洲A,0.1735,0.0098,0.8046,0.0249,3.1302
000572,海马汽车,1.5338,0.1903,,0.4654,58.4246
000573,粤宏远A,0.4416,0.0191,9.4597,0.0434,5.6507
000576,广东甘化,-0.1044,-0.0184,,-0.0286,-2.9259
000581,威孚高科,0.0934,0.0105,,0.0262,2.6478
000582,北部湾港,0.0069,0.0006,0.0644,0.0009,0.1187
000584,友利控股,-0.2026,-0.0126,,-0.0331,-3.308
000585,东北电气,-0.3434,-0.0157,,-0.0256,-3.4412
000586,汇源通信,-0.1892,-0.022,,-0.0285,-3.4607
000587,金洲慈航,0.1031,0.0059,,0.0032,0.3426
000589,黔轮胎A,0.2999,0.0694,9.5163,0.101,12.8148
000590,启迪古汉,0.0369,0.0033,0.9892,0.0074,0.7816
000591,太阳能,0.0452,0.0232,13.8702,0.0294,2.9547
000592,平潭发展,-0.4259,-0.0208,-11.3398,-0.0476,-6.9173
000593,大通燃气,-0.0017,-0.0002,-0.643,-0.0004,-0.066
000595,*ST宝实,0.2174,0.0105,,0.0217,2.2172
000596,古井贡酒,0.0876,0.0261,1.2787,0.0684,7.2992
000597,东北制药,0.1262,0.0407,1.1192,0.0678,7.0218
000598,兴蓉环境,0.0803,0.0124,,0.0182,1.8674
000599,青岛双星,0.2364,0.0403,12.3882,0.0578,6.661
000600,建投能源,-0.0465,-0.0049,-0.8611,-0.0081,-1.5236
000601,韶能股份,0.1619,0.0071,,0.0113,8.7863
000603,盛达矿业,0.063,0.0011,,0.002,0.3222
000605,渤海股份,0.0486,0.0032,3.2829,0.0064,0.6798
000606,神州易桥,-0.0613,-0.0073,,-0.0187,-2.6923
000607,华媒控股,-0.37,-0.0839,-24.8845,-0.1277,-15.652
000608,阳光股份,0.4185,0.0145,1.7036,0.0226,2.8507
000609,绵石投资,113.6608,0.0204,3.4975,0.087,8.7013
000610,西安旅游,0.1231,0.0074,,0.0161,1.6145
000611,*ST天首,2.9336,0.1405,19.6563,1.2977,129.7871
000612,焦作万方,0.1393,0.0397,,0.0674,15.0242
000613,*ST东海A,0.0641,0.0057,1.3398,0.0184,1.8388
000615,京汉股份,0.6371,0.0685,,0.1476,21.0593
000616,海航投资,0.088,0.0064,0.825,0.013,1.9057
000617,中油资本,-0.2632,-0.0338,-2.3572,-0.0549,-6.7066
000619,海螺型材,-0.0757,-0.0199,-1.8808,-0.0574,-6.2705
000620,新华联,,-0.0615,,-0.136,-13.6024
000622,*ST恒立,-0.1152,-0.0064,,-0.0045,-0.4528
000623,吉林敖东,0.0768,0.0029,0.055,0.0279,2.8821
000625,长安汽车,0.0871,0.0259,15.3079,0.0491,5.2903
000626,远大控股,0.0566,0.0632,16.7083,0.0765,7.661
000627,天茂集团,0.1422,0.0102,6.6478,0.0384,5.3876
000628,高新发展,-0.241,-0.0224,,-0.0242,-2.6229
000629,*ST钒钛,-0.0033,-0.0008,,-0.0015,-0.2404
000630,铜陵有色,0.2314,0.0598,5.1804,0.0914,11.3066
000631,顺发恒业,-0.1859,-0.048,-0.9466,-0.0685,-9.1425
000632,三木集团,-0.0213,-0.0037,-1.8322,-0.0046,-0.5153
000633,*ST合金,-0.0185,-0.0013,,-0.0028,-0.3826
000635,英力特,-0.0701,-0.006,-1.1948,-0.0074,-1.1778
000636,风华高科,0.2249,0.0233,,0.0544,8.3836
000637,茂化实华,0.434,0.2281,7.2617,1.3266,135.614
000638,万方发展,0.7511,0.0628,4.8315,0.0723,7.273
000639,西王食品,-0.0307,-0.0019,,-0.0041,-0.4087
000650,仁和药业,0.0191,0.0103,0.2477,0.0399,3.9942
000651,格力电器,1.3783,0.363,22.5708,0.4782,47.8284
000652,泰达股份,-0.0803,-0.0053,-1.3891,-0.0083,-1.0632
000655,金岭矿业,0.2937,0.0363,1.2944,0.4524,45.9007
000656,金科股份,-3.0354,-0.0013,-0.282,-0.0312,-3.1231
000657,中钨高新,0.2216,0.0932,,0.3475,38.096
000659,珠海中富,0.2566,0.0278,5.8886,0.0512,7.5195
000661,长春高新,0.1944,0.0198,2.1793,0.032,4.2597
000662,天夏智慧,-0.2671,-0.0159,-18.2304,-0.0425,-4.4128
000663,永安林业,0.0799,0.004,4.1575,0.0062,1.4312
000665,湖北广电,-0.1317,-0.0133,-23.9641,-0.0194,-1.9385
000666,经纬纺机,-0.0442,-0.0045,,-0.0096,-1.381
000667,美好置业,2.2924,0.0342,8.5354,0.1443,25.1896
000668,荣丰控股,27.8408,0.1089,,0.2385,23.8498
000669,金鸿能源,1.2971,0.0188,,0.0802,8.0396
000670,盈方微,0.6548,0.019,4.1864,0.078,7.7983
000671,阳光城,0.3931,0.0176,56.7401,0.0236,3.0338
000672,上峰水泥,-0.7541,-0.013,,-0.0139,-1.5156
000673,当代东方,,0.0526,,0.0618,6.1784
000676,智度股份,-0.289,-0.0281,,-0.044,-4.5345
000677,恒天海龙,-0.0285,-0.0032,,-0.0042,-0.5703
000678,襄阳轴承,-0.1834,-0.0257,-7.436,-0.069,-6.8956
000679,大连友谊,0.1171,0.0134,3.2833,0.0167,1.8803
000680,山推股份,0.0624,0.0181,1.021,0.0429,4.3088
000681,视觉中国,-11.5208,-0.0475,,-0.2304,-23.0356
000682,东方电子,-0.2703,-0.0267,-10.8148,-0.1474,-14.8221
000683,远兴能源,0.0516,0.0021,,0.0041,0.4699
000685,中山公用,0.2276,0.0077,0.1985,0.0346,4.1579
000686,东北证券,,0.1295,6.6501,0.1676,
000687,华讯方舟,0.2509,0.0254,,0.0842,11.7975
000688,建新矿业,,-0.2267,,-0.01,-0.9966
000690,宝新能源,0.3526,0.042,1.8085,0.0818,39.921
000691,ST亚太,-9.006,-0.0002,,-0.0004,-0.0355
000692,惠天热电,-0.1991,-0.0416,-14.7677,-0.0703,-9.3574
000693,ST华泽,-0.1997,-0.0061,,-0.0058,-0.5895
000695,滨海能源,-0.1184,-0.0243,,-0.038,-5.9203
000697,炼石有色,-0.1208,-0.0209,,-0.0449,-4.5848
000698,沈阳化工,-0.05,-0.0075,,-0.0131,-1.8462
000700,模塑科技,0.3819,0.0353,9.5643,0.0476,5.6316
000701,厦门信达,-0.1978,-0.1259,-14.8848,-0.1795,-18.9415
000702,正虹科技,0.0234,0.0071,2.0984,0.0128,1.334
000703,恒逸石化,-0.3657,-0.0238,,-0.0574,-5.7414
000705,浙江震元,0.0173,0.0056,1.1218,0.0124,1.2463
000707,双环科技,0.147,0.0169,,0.0278,5.0489
000708,大冶特钢,0.0021,0.0007,0.0775,0.0014,0.1687
000709,河钢股份,0.1046,0.0255,13.7397,0.0375,4.6978
000710,*ST天仪,-0.0196,-0.0035,-1.3602,-0.0049,-0.492
000711,京蓝科技,0.1608,0.003,2.5853,0.0065,1.7887
000712,锦龙股份,0.5795,0.0081,0.2269,0.0176,3.8841
000713,丰乐种业,0.2218,0.0374,4.0454,0.0659,6.7327
000715,中兴商业,0.1043,0.0572,3.052,0.2011,20.11
000716,黑芝麻,0.1693,0.0246,4.8052,0.0316,3.5259
000717,韶钢松山,0.2722,0.0394,,0.0576,9.8496
000718,苏宁环球,0.5873,0.0316,2.0442,0.0443,5.0794
000719,大地传媒,,-0.0247,,-0.0202,-2.0168
000720,新能泰山,-0.1797,-0.015,,-0.0179,-3.4902
000721,西安饮食,0.0177,0.0026,0.609,0.0044,0.4936
000722,湖南发展,0.0216,0.0018,,0.0032,0.6799
000723,美锦能源,-0.1294,-0.0204,,-0.0342,-3.4202
000725,京东方A,-0.2045,-0.0102,,-0.0179,-3.0266
000726,鲁泰A,0.1155,0.0151,0.8036,0.0378,4.3147
000727,华东科技,0.4024,0.0392,,0.0707,7.1994
000728,国元证券,,0.215,22.4979,0.3341,
000729,燕京啤酒,0.2345,0.038,12.3131,0.1247,12.7924
000731,四川美丰,0.1667,0.044,4.7792,0.081,11.6106
000732,泰禾集团,0.0703,0.0136,0.4636,0.0073,1.163
000733,振华科技,-0.0092,-0.0012,-0.5221,-0.0044,-0.5478
000735,罗牛山,-0.0916,-0.0081,-1.8665,-0.0322,-4.1267
000736,中房地产,-2.696,-0.0122,-7.0258,-0.0281,-3.3
000737,南风化工,0.0694,0.0112,9.3385,0.0187,1.9801
000738,中航动控,0.009,0.0019,0.5018,0.0076,0.757
000739,普洛药业,0.1617,0.0268,13.3603,0.0461,4.9108
000750,国海证券,-0.2565,-0.0106,,-0.0189,-1.9505
000751,锌业股份,-0.1203,-0.0133,,-0.0168,-1.8514
000752,西藏发展,0.0106,0.0009,0.0646,0.0033,0.5499
000753,漳州发展,0.0037,0.0007,0.053,0.0012,0.3073
000755,*ST三维,-0.0799,-0.0083,,-0.0157,-1.8067
000756,新华制药,0.0461,0.012,1.4418,0.0357,3.6247
000757,浩物股份,0.0472,0.0037,,0.0019,0.2287
000758,中色股份,0.063,0.0063,16.7765,0.0102,1.2534
000759,中百集团,0.1766,0.124,7.7828,0.2088,22.8744
000760,斯太尔,0.247,0.0517,39.8214,0.0748,8.0919
000761,本钢板材,0.2476,0.0618,47.7229,0.1163,13.1135
000762,西藏矿业,1.2442,0.0256,,0.0598,10.5949
000766,通化金马,0.8276,0.0364,7.5067,0.1058,11.0564
000767,漳泽电力,0.1916,0.0163,,0.0205,3.439
000768,中航飞机,-1.2567,-0.111,,-0.3312,-33.4627
000776,广发证券,0.5529,0.0167,3.0301,0.0698,9.0116
000777,中核科技,-0.3284,-0.0497,-18.4111,-0.1413,-19.6025
000778,新兴铸管,0.0972,0.0391,2.8473,0.074,7.4499
000779,三毛派神,0.5377,0.0291,,0.0556,16.5931
000780,平庄能源,0.5915,0.1045,2.51,0.2862,43.5008
000782,美达股份,0.3912,0.1,30.6903,0.1856,20.6436
000783,长江证券,,0.072,6.3194,0.0954,
000785,武汉中商,-0.0314,-0.0128,-0.9465,-0.0178,-2.1339
000786,北新建材,-0.2168,-0.0219,-3.5683,-0.0394,-4.7275
000788,北大医药,-0.1538,-0.0201,-5.8869,-0.0335,-3.7505
000789,万年青,0.0836,0.0088,5.7705,0.0144,1.832
000790,泰合健康,0.0129,0.0013,1.3564,0.0027,0.2766
000791,甘肃电投,0.6438,0.0292,,0.0501,6.2509
000792,盐湖股份,0.3228,0.0625,0.4489,0.1551,19.4481
000793,华闻传媒,0.1052,0.014,1.3821,0.0619,9.4266
000795,英洛华,1.1715,0.0808,57.1549,0.0944,9.4424
000796,凯撒旅游,0.0965,0.032,3.0897,0.0626,6.3044
000797,中国武夷,0.5672,0.0505,6.5698,0.0672,8.3476
000798,中水渔业,0.4595,0.0222,,0.0535,5.468
000799,酒鬼酒,-0.7625,-0.0449,,-0.1037,-10.7098
000800,一汽轿车,0.2816,0.1247,5.708,0.3153,31.908
000801,四川九洲,0.0975,0.0303,,0.0493,4.9257
000802,北京文化,0.004,0.0003,,0.0005,0.0606
000803,*ST金宇,-0.2709,-0.0231,-7.5894,-0.0577,-5.9446
000806,银河生物,-0.3142,-0.0218,-0.4718,-0.0363,-4.582
000807,云铝股份,0.0411,0.005,,0.0084,1.1399
000809,铁岭新城,-0.021,-0.0027,,-0.0072,-0.7476
000810,创维数字,0.079,0.0141,6.4548,0.0266,2.7401
000811,烟台冰轮,0.225,0.0345,16.895,0.0576,5.9881
000812,陕西金叶,0.0601,0.0055,0.834,0.0138,1.6426
000813,德展健康,0.4101,0.0329,,0.2463,24.8363
000815,美利云,0.0199,0.0013,3.3663,0.0018,0.2614
000816,智慧农业,-0.0373,-0.0072,-0.2757,-0.0123,-1.3716
000818,方大化工,-0.1805,-0.0116,,-0.0151,-1.6904
000819,岳阳兴长,0.078,0.04,2.1347,0.2764,28.3807
000820,神雾节能,0.0724,0.0033,0.6216,0.0036,0.4151
000821,京山轻机,0.1378,0.0084,,0.0489,4.8946
000822,山东海化,0.075,0.0093,,0.0178,2.1621
000823,超声电子,0.3624,0.0569,15.2765,0.1443,16.0018
000825,太钢不锈,0.017,0.0034,,0.0051,0.8448
000826,启迪桑德,0.5654,0.0296,2.8323,0.0537,8.063
000828,东莞控股,0.6914,0.0162,1.5748,0.0459,6.0293
000829,天音控股,-0.0126,-0.0078,-1.0994,-0.0125,-1.312
000830,鲁西化工,0.1732,0.0488,11.9171,0.0785,16.2687
000831,*ST五稀,0.6254,0.0841,,0.1162,12.2809
